2014-01-27 00:00:00.0,Pelican Sunstream 100 Kayak,3999.7999999999984
2014-01-27 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,3999.5999999999985
2014-01-27 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,3899.7400000000002
2014-01-27 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,3769.7099999999973
2014-01-27 00:00:00.0,O'Brien Men's Neoprene Life Vest,1999.2000000000003
2014-01-27 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,1800.0
2014-01-27 00:00:00.0,The North Face Women's Recon Backpack,495.0
2014-01-27 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,439.89000000000004
2014-01-27 00:00:00.0,Garmin Approach S4 Golf GPS Watch,299.99
2014-01-27 00:00:00.0,Polar FT4 Heart Rate Monitor,269.97
2014-01-27 00:00:00.0,Nike Men's Comfort 2 Slide,224.95
2014-01-27 00:00:00.0,Elevation Training Mask 2.0,159.98
2014-01-27 00:00:00.0,Nike Women's Tempo Shorts,150.0
2014-01-27 00:00:00.0,Team Golf Texas Longhorns Putter Grip,124.95
2014-01-27 00:00:00.0,Top Flite Women's 2014 XL Hybrid,99.95
2014-01-27 00:00:00.0,MDGolf Pittsburgh Penguins Putter,79.99
2014-01-27 00:00:00.0,Team Golf Tennessee Volunteers Putter Grip,74.97
2014-01-27 00:00:00.0,Titleist Pro V1x Golf Balls,47.99
2014-01-27 00:00:00.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,43.98
2014-01-27 00:00:00.0,Under Armour Hustle Storm Medium Duffle Bag,34.99
2014-01-28 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,6499.349999999999
2014-01-28 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,5999.699999999999
2014-01-28 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,4199.72
2014-01-28 00:00:00.0,Perfect Fitness Perfect Rip Deck,4079.319999999999
2014-01-28 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,3950.0
2014-01-28 00:00:00.0,Pelican Sunstream 100 Kayak,3399.829999999999
2014-01-28 00:00:00.0,O'Brien Men's Neoprene Life Vest,3398.640000000001
2014-01-28 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,3379.739999999998
2014-01-28 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1039.74
2014-01-28 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,490.0
2014-01-28 00:00:00.0,Titleist Pro V1x Golf Balls,287.94
2014-01-28 00:00:00.0,Garmin Approach S3 Golf GPS Watch,249.99
2014-01-28 00:00:00.0,Nike Men's Comfort 2 Slide,224.95
2014-01-28 00:00:00.0,GolfBuddy VT3 GPS Watch,199.99
2014-01-28 00:00:00.0,adidas Men's F10 Messi TRX FG Soccer Cleat,179.97
2014-01-28 00:00:00.0,Columbia Men's PFG Anchor Tough T-Shirt,150.0
2014-01-28 00:00:00.0,ENO Atlas Hammock Straps,149.95
2014-01-28 00:00:00.0,Under Armour Kids' Mercenary Slide,111.96
2014-01-28 00:00:00.0,Nike Men's Deutschland Weltmeister Winners Bl,90.0
2014-01-28 00:00:00.0,Team Golf New England Patriots Putter Grip,74.97
2014-01-28 00:00:00.0,Hirzl Men's Hybrid Golf Glove,74.95
2014-01-28 00:00:00.0,Top Flite Women's 2014 XL Hybrid,59.97
2014-01-28 00:00:00.0,Under Armour Women's Ignite PIP VI Slide,31.99
2014-01-28 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,31.99
2014-01-28 00:00:00.0,Nike Women's Legend V-Neck T-Shirt,25.0
2014-01-28 00:00:00.0,Team Golf St. Louis Cardinals Putter Grip,24.99
