2013-08-02 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,11199.439999999993
2013-08-02 00:00:00.0,Perfect Fitness Perfect Rip Deck,6898.849999999998
2013-08-02 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,5699.619999999999
2013-08-02 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,5499.449999999998
2013-08-02 00:00:00.0,O'Brien Men's Neoprene Life Vest,4948.0199999999995
2013-08-02 00:00:00.0,Pelican Sunstream 100 Kayak,3999.7999999999984
2013-08-02 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,3950.0
2013-08-02 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2859.779999999999
2013-08-02 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1359.66
2013-08-02 00:00:00.0,ENO Atlas Hammock Straps,599.8
2013-08-02 00:00:00.0,Garmin Forerunner 910XT GPS Watch,399.99
2013-08-02 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,350.0
2013-08-02 00:00:00.0,Garmin Approach S4 Golf GPS Watch,299.99
2013-08-02 00:00:00.0,adidas Men's F10 Messi TRX FG Soccer Cleat,299.95
2013-08-02 00:00:00.0,Titleist Pro V1x High Numbers Personalized Go,259.95
2013-08-02 00:00:00.0,Under Armour Kids' Mercenary Slide,195.93
2013-08-02 00:00:00.0,Team Golf St. Louis Cardinals Putter Grip,174.93
2013-08-02 00:00:00.0,Hirzl Women's Soffft Flex Golf Glove,161.91
2013-08-02 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,159.95
2013-08-02 00:00:00.0,Under Armour Women's Ignite Slide,127.96
2013-08-02 00:00:00.0,Bridgestone e6 Straight Distance NFL San Dieg,127.96
2013-08-02 00:00:00.0,Team Golf San Francisco Giants Putter Grip,124.95
2013-08-02 00:00:00.0,adidas Kids' F5 Messi FG Soccer Cleat,104.97
2013-08-02 00:00:00.0,Under Armour Hustle Storm Medium Duffle Bag,104.97
2013-08-02 00:00:00.0,Titleist Pro V1 High Numbers Personalized Gol,103.98
2013-08-02 00:00:00.0,Under Armour Men's Tech II T-Shirt,99.96
2013-08-02 00:00:00.0,Bag Boy Beverage Holder,99.96
2013-08-02 00:00:00.0,Under Armour Men's Compression EV SL Slide,89.98
2013-08-02 00:00:00.0,Nike Women's Legend V-Neck T-Shirt,75.0
2013-08-02 00:00:00.0,Hirzl Men's Hybrid Golf Glove,74.95
2013-08-02 00:00:00.0,Under Armour Women's Micro G Skulpt Running S,54.97
2013-08-02 00:00:00.0,Team Golf New England Patriots Putter Grip,49.98
2013-08-02 00:00:00.0,Nike Men's Comfort 2 Slide,44.99
2013-08-02 00:00:00.0,Glove It Imperial Golf Towel,31.98
2013-08-02 00:00:00.0,Nike Women's Tempo Shorts,30.0
2013-08-02 00:00:00.0,adidas Men's Germany Black Crest Away Tee,25.0
2013-08-03 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,8399.579999999996
2013-08-03 00:00:00.0,Perfect Fitness Perfect Rip Deck,7018.829999999998
2013-08-03 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,5399.46
2013-08-03 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,5099.66
2013-08-03 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,3500.0
2013-08-03 00:00:00.0,Pelican Sunstream 100 Kayak,3199.8399999999992
2013-08-03 00:00:00.0,O'Brien Men's Neoprene Life Vest,3198.7200000000007
2013-08-03 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2859.779999999999
2013-08-03 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1919.5200000000002
