2013-12-13 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,2950.0
2013-12-13 00:00:00.0,Perfect Fitness Perfect Rip Deck,2879.5199999999995
2013-12-13 00:00:00.0,O'Brien Men's Neoprene Life Vest,2598.9600000000005
2013-12-13 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2339.8199999999997
2013-12-13 00:00:00.0,Pelican Sunstream 100 Kayak,1399.93
2013-12-13 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,719.8199999999999
2013-12-13 00:00:00.0,Under Armour Women's Ignite Slide,223.93
2013-12-13 00:00:00.0,ENO Atlas Hammock Straps,149.95
2013-12-13 00:00:00.0,Merrell Women's Siren Mid Waterproof Hiking B,134.99
2013-12-13 00:00:00.0,Merrell Men's All Out Flash Trail Running Sho,109.99
2013-12-13 00:00:00.0,Team Golf St. Louis Cardinals Putter Grip,74.97
2013-12-13 00:00:00.0,Glove It Urban Brick Golf Towel,47.97
2013-12-13 00:00:00.0,Bridgestone e6 Straight Distance NFL Tennesse,31.99
2013-12-14 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,5199.74
2013-12-14 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,3299.78
2013-12-14 00:00:00.0,Perfect Fitness Perfect Rip Deck,3119.479999999999
2013-12-14 00:00:00.0,Pelican Sunstream 100 Kayak,2399.88
2013-12-14 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,2050.0
2013-12-14 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,1429.89
2013-12-14 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,1399.86
2013-12-14 00:00:00.0,O'Brien Men's Neoprene Life Vest,1249.5000000000002
2013-12-14 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,799.8
2013-12-14 00:00:00.0,Titleist Pro V1x High Numbers Personalized Go,259.95
2013-12-14 00:00:00.0,Nike Men's Kobe IX Elite Low Basketball Shoe,199.99
2013-12-14 00:00:00.0,GolfBuddy VT3 GPS Watch,199.99
2013-12-14 00:00:00.0,Mio ALPHA Heart Rate Monitor/Sport Watch,199.0
2013-12-14 00:00:00.0,adidas Brazuca 2014 Official Match Ball,159.99
2013-12-14 00:00:00.0,Team Golf Tennessee Volunteers Putter Grip,124.95
2013-12-14 00:00:00.0,Polar Loop Activity Tracker,109.95
2013-12-14 00:00:00.0,Nike Women's Free 5.0 TR FIT PRT 4 Training S,94.99
2013-12-15 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,11599.419999999993
2013-12-15 00:00:00.0,Perfect Fitness Perfect Rip Deck,7558.739999999999
2013-12-15 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,6299.579999999998
2013-12-15 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,5899.409999999998
2013-12-15 00:00:00.0,Pelican Sunstream 100 Kayak,5599.719999999997
2013-12-15 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,4809.629999999996
2013-12-15 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,4000.0
2013-12-15 00:00:00.0,O'Brien Men's Neoprene Life Vest,3748.500000000001
2013-12-15 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,2799.2999999999997
2013-12-15 00:00:00.0,LIJA Women's Mid-Length Panel Golf Shorts,900.0
2013-12-15 00:00:00.0,LIJA Women's Eyelet Sleeveless Golf Polo,650.0
2013-12-15 00:00:00.0,Under Armour Women's Micro G Skulpt Running S,274.85
2013-12-15 00:00:00.0,Titleist Pro V1 High Numbers Personalized Gol,259.95
2013-12-15 00:00:00.0,Garmin Approach S3 Golf GPS Watch,249.99
2013-12-15 00:00:00.0,Titleist Pro V1x Golf Balls,239.95000000000002
2013-12-15 00:00:00.0,adidas Men's F10 Messi TRX FG Soccer Cleat,179.97
2013-12-15 00:00:00.0,Under Armour Men's Compression EV SL Slide,134.97
