2013-11-25 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,639.84
2013-11-25 00:00:00.0,Under Armour Women's Ignite PIP VI Slide,223.93
2013-11-25 00:00:00.0,Cleveland Golf Collegiate My Custom Wedge 588,209.99
2013-11-25 00:00:00.0,Nike Men's Kobe IX Elite Low Basketball Shoe,199.99
2013-11-25 00:00:00.0,Titleist Pro V1x High Numbers Golf Balls,191.96
2013-11-25 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,140.0
2013-11-25 00:00:00.0,Team Golf Tennessee Volunteers Putter Grip,124.95
2013-11-25 00:00:00.0,Cleveland Golf Women's 588 RTX CB Satin Chrom,119.99
2013-11-25 00:00:00.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,109.95
2013-11-25 00:00:00.0,Under Armour Men's Compression EV SL Slide,89.98
2013-11-25 00:00:00.0,Nike Women's Tempo Shorts,60.0
2013-11-25 00:00:00.0,Hirzl Women's Hybrid Golf Glove,59.96
2013-11-26 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,8399.579999999996
2013-11-26 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,4900.0
2013-11-26 00:00:00.0,Pelican Sunstream 100 Kayak,3599.819999999999
2013-11-26 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,3299.78
2013-11-26 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,2999.6999999999994
2013-11-26 00:00:00.0,Perfect Fitness Perfect Rip Deck,2879.5199999999995
2013-11-26 00:00:00.0,O'Brien Men's Neoprene Life Vest,2499.0000000000005
2013-11-26 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2469.8099999999995
2013-11-26 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1079.73
2013-11-26 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,350.0
2013-11-26 00:00:00.0,ENO Atlas Hammock Straps,269.90999999999997
2013-11-26 00:00:00.0,LIJA Women's Argyle Golf Polo,240.0
2013-11-26 00:00:00.0,Columbia Men's PFG Anchor Tough T-Shirt,150.0
2013-11-26 00:00:00.0,Under Armour Kids' Mercenary Slide,139.95
2013-11-26 00:00:00.0,Merrell Women's Siren Mid Waterproof Hiking B,134.99
2013-11-26 00:00:00.0,Merrell Men's All Out Flash Trail Running Sho,109.99
2013-11-26 00:00:00.0,Nike Men's Deutschland Weltmeister Winners Bl,90.0
2013-11-26 00:00:00.0,Hirzl Men's Hybrid Golf Glove,74.95
2013-11-26 00:00:00.0,Under Armour Hustle Storm Medium Duffle Bag,69.98
2013-11-26 00:00:00.0,Hirzl Women's Hybrid Golf Glove,59.96
2013-11-26 00:00:00.0,Hirzl Women's Soffft Flex Golf Glove,35.98
2013-11-27 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,4399.780000000001
2013-11-27 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,4050.0
2013-11-27 00:00:00.0,Perfect Fitness Perfect Rip Deck,4019.3299999999986
2013-11-27 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,3599.76
2013-11-27 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,3399.6599999999994
2013-11-27 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2729.789999999999
2013-11-27 00:00:00.0,O'Brien Men's Neoprene Life Vest,2598.9600000000005
2013-11-27 00:00:00.0,Pelican Sunstream 100 Kayak,2399.88
2013-11-27 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1399.65
2013-11-27 00:00:00.0,TaylorMade 2014 Purelite Stand Bag,359.98
2013-11-27 00:00:00.0,TYR Boys' Team Digi Jammer,119.97
2013-11-27 00:00:00.0,Under Armour Women's Micro G Skulpt Running S,109.94
