2013-08-05 00:00:00.0,Perfect Fitness Perfect Rip Deck,3539.409999999999
2013-08-05 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,3249.749999999998
2013-08-05 00:00:00.0,O'Brien Men's Neoprene Life Vest,1899.2400000000005
2013-08-05 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1719.5700000000002
2013-08-05 00:00:00.0,Titleist Pro V1x High Numbers Personalized Go,363.93
2013-08-05 00:00:00.0,Titleist Pro V1x High Numbers Golf Balls,239.95
2013-08-05 00:00:00.0,LIJA Women's Button Golf Dress,216.0
2013-08-05 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,210.0
2013-08-05 00:00:00.0,Merrell Women's Grassbow Sport Hiking Shoe,199.98
2013-08-05 00:00:00.0,Bridgestone e6 Straight Distance NFL San Dieg,159.95
2013-08-05 00:00:00.0,Glove It Women's Mod Oval Golf Glove,159.92000000000002
2013-08-05 00:00:00.0,Team Golf St. Louis Cardinals Putter Grip,149.94
2013-08-05 00:00:00.0,Glove It Women's Imperial Golf Glove,139.93
2013-08-05 00:00:00.0,Columbia Men's PFG Anchor Tough T-Shirt,120.0
2013-08-05 00:00:00.0,Team Golf San Francisco Giants Putter Grip,74.97
2013-08-05 00:00:00.0,Team Golf Texas Longhorns Putter Grip,74.97
2013-08-05 00:00:00.0,Clicgear 8.0 Shoe Brush,49.95
2013-08-05 00:00:00.0,Nike Men's Comfort 2 Slide,44.99
2013-08-05 00:00:00.0,Under Armour Women's Ignite PIP VI Slide,31.99
2013-08-05 00:00:00.0,Glove It Imperial Golf Towel,15.99
2013-08-05 00:00:00.0,Glove It Urban Brick Golf Towel,15.99
2013-08-06 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,10799.459999999994
2013-08-06 00:00:00.0,Perfect Fitness Perfect Rip Deck,7138.809999999997
2013-08-06 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,6899.539999999997
2013-08-06 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,6499.499999999993
2013-08-06 00:00:00.0,O'Brien Men's Neoprene Life Vest,5547.78
2013-08-06 00:00:00.0,Pelican Sunstream 100 Kayak,5399.729999999997
2013-08-06 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,4799.5199999999995
2013-08-06 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,4350.0
2013-08-06 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,2879.2799999999997
2013-08-06 00:00:00.0,Pelican Maverick 100X Kayak,349.99
2013-08-06 00:00:00.0,adidas Men's F10 Messi TRX FG Soccer Cleat,299.95
2013-08-06 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,280.0
2013-08-06 00:00:00.0,Titleist Pro V1x Golf Balls,239.95
2013-08-06 00:00:00.0,Cleveland Golf Collegiate My Custom Wedge 588,209.99
2013-08-06 00:00:00.0,Clicgear Rovic Cooler Bag,199.95
2013-08-06 00:00:00.0,LIJA Women's Eyelet Sleeveless Golf Polo,195.0
2013-08-06 00:00:00.0,TaylorMade 2014 Purelite Stand Bag,179.99
2013-08-06 00:00:00.0,Under Armour Men's Compression EV SL Slide,179.96
2013-08-06 00:00:00.0,Titleist Pro V1x High Numbers Personalized Go,155.97
2013-08-06 00:00:00.0,Team Golf Pittsburgh Steelers Putter Grip,149.94
2013-08-06 00:00:00.0,Under Armour Kids' Mercenary Slide,139.95
2013-08-06 00:00:00.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,109.95
2013-08-06 00:00:00.0,Under Armour Women's Micro G Skulpt Running S,109.94
2013-08-06 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,95.97
2013-08-06 00:00:00.0,Under Armour Women's Ignite Slide,95.97
