2013-10-05 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2729.789999999999
2013-10-05 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1679.5800000000002
2013-10-05 00:00:00.0,Titleist Pro V1x Golf Balls,431.90999999999997
2013-10-05 00:00:00.0,Clicgear Rovic Cooler Bag,359.90999999999997
2013-10-05 00:00:00.0,Under Armour Men's Compression EV SL Slide,224.95000000000002
2013-10-05 00:00:00.0,Under Armour Hustle Storm Medium Duffle Bag,209.94
2013-10-05 00:00:00.0,Ogio Race Golf Shoes,169.99
2013-10-05 00:00:00.0,Under Armour Women's Micro G Skulpt Running S,164.91
2013-10-05 00:00:00.0,Top Flite Women's 2014 XL Hybrid,99.95
2013-10-05 00:00:00.0,Under Armour Women's Ignite Slide,95.97
2013-10-05 00:00:00.0,Nike Dri-FIT Crew Sock 6 Pack,66.0
2013-10-05 00:00:00.0,LIJA Women's Eyelet Sleeveless Golf Polo,65.0
2013-10-05 00:00:00.0,Nike Women's Tempo Shorts,60.0
2013-10-05 00:00:00.0,Nike Men's Deutschland Weltmeister Winners Bl,60.0
2013-10-05 00:00:00.0,Under Armour Kids' Mercenary Slide,55.98
2013-10-05 00:00:00.0,TYR Boys' Team Digi Jammer,39.99
2013-10-05 00:00:00.0,ENO Atlas Hammock Straps,29.99
2013-10-05 00:00:00.0,Team Golf Tennessee Volunteers Putter Grip,24.99
2013-10-05 00:00:00.0,Team Golf Texas Longhorns Putter Grip,24.99
2013-10-06 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,13599.31999999999
2013-10-06 00:00:00.0,Perfect Fitness Perfect Rip Deck,8278.619999999995
2013-10-06 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,5999.5999999999985
2013-10-06 00:00:00.0,Pelican Sunstream 100 Kayak,5599.719999999997
2013-10-06 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,4289.669999999996
2013-10-06 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,4050.0
2013-10-06 00:00:00.0,O'Brien Men's Neoprene Life Vest,3198.7200000000007
2013-10-06 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,2699.7300000000005
2013-10-06 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1719.5700000000002
2013-10-06 00:00:00.0,LIJA Women's Eyelet Sleeveless Golf Polo,260.0
2013-10-06 00:00:00.0,Titleist Pro V1x Golf Balls,239.95
2013-10-06 00:00:00.0,TYR Boys' Team Digi Jammer,199.95
2013-10-06 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,127.96
2013-10-06 00:00:00.0,Team Golf St. Louis Cardinals Putter Grip,124.95
2013-10-06 00:00:00.0,Under Armour Hustle Storm Medium Duffle Bag,104.97
2013-10-06 00:00:00.0,Team Golf Texas Longhorns Putter Grip,99.96
2013-10-06 00:00:00.0,Elevation Training Mask 2.0,79.99
2013-10-06 00:00:00.0,Top Flite Women's 2014 XL Hybrid,79.96
2013-10-06 00:00:00.0,Glove It Women's Mod Oval Golf Glove,79.96
2013-10-06 00:00:00.0,adidas Men's Germany Black Crest Away Tee,75.0
2013-10-06 00:00:00.0,adidas Kids' F5 Messi FG Soccer Cleat,69.98
2013-10-06 00:00:00.0,Bridgestone e6 Straight Distance NFL Tennesse,63.98
2013-10-06 00:00:00.0,Clicgear 8.0 Shoe Brush,49.95
2013-10-06 00:00:00.0,Nike Women's Tempo Shorts,30.0
2013-10-07 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,5999.699999999999
2013-10-07 00:00:00.0,Perfect Fitness Perfect Rip Deck,3779.3699999999994
