2013-10-09 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,3999.8
2013-10-09 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,3300.0
2013-10-09 00:00:00.0,Perfect Fitness Perfect Rip Deck,3299.449999999999
2013-10-09 00:00:00.0,Pelican Sunstream 100 Kayak,2999.8499999999995
2013-10-09 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2599.7999999999993
2013-10-09 00:00:00.0,O'Brien Men's Neoprene Life Vest,2598.9600000000005
2013-10-09 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1159.71
2013-10-09 00:00:00.0,Stiga Master Series ST3100 Competition Indoor,329.99
2013-10-09 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,159.95
2013-10-09 00:00:00.0,Team Golf Texas Longhorns Putter Grip,99.96
2013-10-09 00:00:00.0,Under Armour Men's Tech II T-Shirt,99.96
2013-10-09 00:00:00.0,Glove It Women's Imperial Golf Glove,99.94999999999999
2013-10-09 00:00:00.0,LIJA Women's Argyle Golf Polo,80.0
2013-10-09 00:00:00.0,Nike Women's Legend V-Neck T-Shirt,75.0
2013-10-09 00:00:00.0,Glove It Urban Brick Golf Towel,63.96
2013-10-09 00:00:00.0,Team Golf San Francisco Giants Putter Grip,49.98
2013-10-09 00:00:00.0,Hirzl Men's Hybrid Golf Glove,44.97
2013-10-10 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,7999.599999999997
2013-10-10 00:00:00.0,Perfect Fitness Perfect Rip Deck,6478.919999999997
2013-10-10 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,5499.45
2013-10-10 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,3850.0
2013-10-10 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,3599.76
2013-10-10 00:00:00.0,O'Brien Men's Neoprene Life Vest,3198.7200000000007
2013-10-10 00:00:00.0,Pelican Sunstream 100 Kayak,2599.87
2013-10-10 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,2079.84
2013-10-10 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,1439.64
2013-10-10 00:00:00.0,Elevation Training Mask 2.0,399.95
2013-10-10 00:00:00.0,Mio ALPHA Heart Rate Monitor/Sport Watch,398.0
2013-10-10 00:00:00.0,Garmin Approach S4 Golf GPS Watch,299.99
2013-10-10 00:00:00.0,Under Armour Men's Compression EV SL Slide,179.96
2013-10-10 00:00:00.0,Titleist Pro V1 High Numbers Personalized Gol,155.97
2013-10-10 00:00:00.0,Titleist Pro V1x Golf Balls,143.97
2013-10-10 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,140.0
2013-10-10 00:00:00.0,adidas Kids' F5 Messi FG Soccer Cleat,139.96
2013-10-10 00:00:00.0,TYR Boys' Team Digi Jammer,119.97
2013-10-10 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,95.97
2013-10-10 00:00:00.0,Columbia Men's PFG Anchor Tough T-Shirt,90.0
2013-10-10 00:00:00.0,Team Golf Texas Longhorns Putter Grip,74.97
2013-10-10 00:00:00.0,Nike Men's Deutschland Weltmeister Winners Bl,60.0
2013-10-10 00:00:00.0,Glove It Women's Imperial Golf Glove,59.97
2013-10-10 00:00:00.0,Team Golf Pittsburgh Steelers Putter Grip,49.98
2013-10-10 00:00:00.0,Under Armour Men's Tech II T-Shirt,49.98
2013-10-10 00:00:00.0,Nike Women's Legend V-Neck T-Shirt,25.0
2013-10-10 00:00:00.0,Bag Boy Beverage Holder,24.99
2013-10-10 00:00:00.0,Hirzl Men's Hybrid Golf Glove,14.99
2013-10-11 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,7199.639999999998
