2013-09-30 00:00:00.0,O'Brien Men's Neoprene Life Vest,2998.8000000000006
2013-09-30 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,879.7800000000001
2013-09-30 00:00:00.0,TaylorMade White Smoke IN-12 Putter,599.9399999999999
2013-09-30 00:00:00.0,Nike Kids' Grade School KD VI Basketball Shoe,399.96
2013-09-30 00:00:00.0,Titleist Pro V1x High Numbers Golf Balls,191.96
2013-09-30 00:00:00.0,Nike Men's Deutschland Weltmeister Winners Bl,150.0
2013-09-30 00:00:00.0,Bag Boy Beverage Holder,149.94
2013-09-30 00:00:00.0,Under Armour Kids' Mercenary Slide,139.95
2013-09-30 00:00:00.0,Merrell Women's Siren Mid Waterproof Hiking B,134.99
2013-09-30 00:00:00.0,TaylorMade Women's RBZ SL Rescue,129.99
2013-09-30 00:00:00.0,Team Golf San Francisco Giants Putter Grip,124.95
2013-09-30 00:00:00.0,Team Golf Tennessee Volunteers Putter Grip,124.95
2013-09-30 00:00:00.0,ENO Atlas Hammock Straps,119.96
2013-09-30 00:00:00.0,LIJA Women's Button Golf Dress,108.0
2013-09-30 00:00:00.0,Top Flite Women's 2014 XL Hybrid,99.95
2013-09-30 00:00:00.0,Hirzl Women's Soffft Flex Golf Glove,89.95
2013-09-30 00:00:00.0,Bag Boy M330 Push Cart,79.99
2013-09-30 00:00:00.0,Clicgear Rovic Cooler Bag,79.98
2013-09-30 00:00:00.0,TYR Boys' Team Digi Jammer,79.98
2013-09-30 00:00:00.0,adidas Youth Germany Black/Red Away Match Soc,70.0
2013-09-30 00:00:00.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,65.97
2013-09-30 00:00:00.0,Under Armour Women's Ignite Slide,63.98
2013-09-30 00:00:00.0,Titleist Pro V1x High Numbers Personalized Go,51.99
2013-09-30 00:00:00.0,Under Armour Men's Compression EV SL Slide,44.99
2013-09-30 00:00:00.0,Glove It Women's Mod Oval Golf Glove,39.98
2013-09-30 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,31.99
2013-09-30 00:00:00.0,Nike Women's Legend V-Neck T-Shirt,25.0
2013-10-01 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,7199.639999999998
2013-10-01 00:00:00.0,Diamondback Women's Serene Classic Comfort Bi,2699.82
2013-10-01 00:00:00.0,Nike Men's Free 5.0+ Running Shoe,2399.76
2013-10-01 00:00:00.0,O'Brien Men's Neoprene Life Vest,2399.0400000000004
2013-10-01 00:00:00.0,Nike Men's CJ Elite 2 TD Football Cleat,1689.8700000000001
2013-10-01 00:00:00.0,Perfect Fitness Perfect Rip Deck,1679.72
2013-10-01 00:00:00.0,Pelican Sunstream 100 Kayak,1599.92
2013-10-01 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,900.0
2013-10-01 00:00:00.0,Under Armour Girls' Toddler Spine Surge Runni,719.8199999999999
2013-10-01 00:00:00.0,TYR Boys' Team Digi Jammer,159.96
2013-10-01 00:00:00.0,Columbia Men's PFG Anchor Tough T-Shirt,150.0
2013-10-01 00:00:00.0,Glove It Women's Mod Oval Golf Glove,99.95
2013-10-01 00:00:00.0,Bridgestone e6 Straight Distance NFL Carolina,95.97
2013-10-01 00:00:00.0,Nike Men's Comfort 2 Slide,89.98
2013-10-01 00:00:00.0,Team Golf St. Louis Cardinals Putter Grip,74.97
2013-10-01 00:00:00.0,Nike Women's Tempo Shorts,60.0
2013-10-01 00:00:00.0,Glove It Urban Brick Golf Towel,47.97
2013-10-02 00:00:00.0,Field & Stream Sportsman 16 Gun Fire Safe,11599.419999999993
2013-10-02 00:00:00.0,Nike Men's Dri-FIT Victory Golf Polo,6600.0
